pa, pp, ta, tp
the brother wraps the bowl .,the bowl is wrapped by the brother .,a boy tasted a salad .,a salad was tasted by a boy .
a champion surprises a colonel .,a colonel is surprised by a champion .,the hero forgave the army .,the army was forgiven by the hero .
a champion beats a soldier .,a soldier is beaten by a champion .,the hero forgave the army .,the army was forgiven by the hero .
a champion protects a soldier .,a soldier is protected by a champion .,the hero forgave the army .,the army was forgiven by the hero .
a champion discovers a soldier .,a soldier is discovered by a champion .,the hero forgave the army .,the army was forgiven by the hero .
a champion grabs a soldier .,a soldier is grabbed by a champion .,the hero forgave the army .,the army was forgiven by the hero .
a champion asks a soldier .,a soldier is asked by a champion .,the hero forgave the army .,the army was forgiven by the hero .
a champion kills a soldier .,a soldier is killed by a champion .,the hero forgave the army .,the army was forgiven by the hero .
a champion kisses a colonel .,a colonel is kissed by a champion .,the hero forgave the army .,the army was forgiven by the hero .
a champion strikes a soldier .,a soldier is struck by a champion .,the hero forgave the army .,the army was forgiven by the hero .
a champion follows a colonel .,a colonel is followed by a champion .,the hero forgave the army .,the army was forgiven by the hero .
the reader removed the cup .,the cup was removed by the reader .,an author grabs a coffee .,a coffee is grabbed by an author .
the writer smelled the cup .,the cup was smelled by the writer .,an author grabs a coffee .,a coffee is grabbed by an author .
the reader removed the cup .,the cup was removed by the reader .,an author grabs a coffee .,a coffee is grabbed by an author .
the reader accepted the cup .,the cup was accepted by the reader .,an author grabs a coffee .,a coffee is grabbed by an author .
the reader smelled the tea .,the tea was smelled by the reader .,an author grabs a coffee .,a coffee is grabbed by an author .
the reader discovered the tea .,the tea was discovered by the reader .,an author grabs a coffee .,a coffee is grabbed by an author .
the writer washed the cup .,the cup was washed by the writer .,an author grabs a coffee .,a coffee is grabbed by an author .
the writer removed the cup .,the cup was removed by the writer .,an author grabs a coffee .,a coffee is grabbed by an author .
the writer selected the tea .,the tea was selected by the writer .,an author grabs a coffee .,a coffee is grabbed by an author .
the writer accepted the cup .,the cup was accepted by the writer .,an author grabs a coffee .,a coffee is grabbed by an author .
a priest carries a tea .,a tea is carried by a priest .,the bishop collected the coffee .,the coffee was collected by the bishop .
a priest drags a cup .,a cup is dragged by a priest .,the bishop collected the coffee .,the coffee was collected by the bishop .
a king leaves a cup .,a cup is left by a king .,the bishop collected the coffee .,the coffee was collected by the bishop .
a priest purchases a tea .,a tea is purchased by a priest .,the bishop collected the coffee .,the coffee was collected by the bishop .
a king discovers a tea .,a tea is discovered by a king .,the bishop collected the coffee .,the coffee was collected by the bishop .
a king removes a cup .,a cup is removed by a king .,the bishop collected the coffee .,the coffee was collected by the bishop .
a king accepts a cup .,a cup is accepted by a king .,the bishop collected the coffee .,the coffee was collected by the bishop .
a king drags a cup .,a cup is dragged by a king .,the bishop collected the coffee .,the coffee was collected by the bishop .
a priest prepares a cup .,a cup is prepared by a priest .,the bishop collected the coffee .,the coffee was collected by the bishop .
a king forgets a cup .,a cup is forgotten by a king .,the bishop collected the coffee .,the coffee was collected by the bishop .
a man leaves a cup .,a cup is left by a man .,the actor grabbed the coffee .,the coffee was grabbed by the actor .
a man wraps a cup .,a cup is wrapped by a man .,the actor grabbed the coffee .,the coffee was grabbed by the actor .
an actress carries a cup .,a cup is carried by an actress .,the actor grabbed the coffee .,the coffee was grabbed by the actor .
a singer wants a tea .,a tea is wanted by a singer .,the actor grabbed the coffee .,the coffee was grabbed by the actor .
a singer raises a tea .,a tea is raised by a singer .,the actor grabbed the coffee .,the coffee was grabbed by the actor .
a man leaves a cup .,a cup is left by a man .,the actor grabbed the coffee .,the coffee was grabbed by the actor .
a man describes a cup .,a cup is described by a man .,the actor grabbed the coffee .,the coffee was grabbed by the actor .
an actress accepts a cup .,a cup is accepted by an actress .,the actor grabbed the coffee .,the coffee was grabbed by the actor .
