pa, pp, ta, tp
the actor kisses the priest .,the priest is kissed by the actor .,an actor comforted a priest .,a priest was comforted by an actor .
the actor punches the priest .,the priest is punched by the actor .,an actor comforted a priest .,a priest was comforted by an actor .
the actor strikes the priest .,the priest is struck by the actor .,an actor comforted a priest .,a priest was comforted by an actor .
the actor punches the priest .,the priest is punched by the actor .,an actor comforted a priest .,a priest was comforted by an actor .
the actor kisses the priest .,the priest is kissed by the actor .,an actor comforted a priest .,a priest was comforted by an actor .
the actor beats the priest .,the priest is beaten by the actor .,an actor comforted a priest .,a priest was comforted by an actor .
the actor punches the priest .,the priest is punched by the actor .,an actor comforted a priest .,a priest was comforted by an actor .
the actor teaches the priest .,the priest is taught by the actor .,an actor comforted a priest .,a priest was comforted by an actor .
the actor teaches the priest .,the priest is taught by the actor .,an actor comforted a priest .,a priest was comforted by an actor .
the reader killed the manager .,the manager was killed by the reader .,a reader embraces a manager .,a manager is embraced by a reader .
the reader comforted the manager .,the manager was comforted by the reader .,a reader embraces a manager .,a manager is embraced by a reader .
the reader struck the manager .,the manager was struck by the reader .,a reader embraces a manager .,a manager is embraced by a reader .
the reader killed the manager .,the manager was killed by the reader .,a reader embraces a manager .,a manager is embraced by a reader .
the reader understood the manager .,the manager was understood by the reader .,a reader embraces a manager .,a manager is embraced by a reader .
the reader struck the manager .,the manager was struck by the reader .,a reader embraces a manager .,a manager is embraced by a reader .
the reader killed the manager .,the manager was killed by the reader .,a reader embraces a manager .,a manager is embraced by a reader .
the reader struck the manager .,the manager was struck by the reader .,a reader embraces a manager .,a manager is embraced by a reader .
the reader beat the manager .,the manager was beaten by the reader .,a reader embraces a manager .,a manager is embraced by a reader .
the reader hurried the manager .,the manager was hurried by the reader .,a reader embraces a manager .,a manager is embraced by a reader .
a partner understood an employer .,an employer was understood by a partner .,the partner punches the employer .,the employer is punched by the partner .
a partner embraced an employer .,an employer was embraced by a partner .,the partner punches the employer .,the employer is punched by the partner .
a partner kissed an employer .,an employer was kissed by a partner .,the partner punches the employer .,the employer is punched by the partner .
a partner hurried an employer .,an employer was hurried by a partner .,the partner punches the employer .,the employer is punched by the partner .
a partner killed an employer .,an employer was killed by a partner .,the partner punches the employer .,the employer is punched by the partner .
a partner taught an employer .,an employer was taught by a partner .,the partner punches the employer .,the employer is punched by the partner .
a partner comforted an employer .,an employer was comforted by a partner .,the partner punches the employer .,the employer is punched by the partner .
a partner embraced an employer .,an employer was embraced by a partner .,the partner punches the employer .,the employer is punched by the partner .
a partner kissed an employer .,an employer was kissed by a partner .,the partner punches the employer .,the employer is punched by the partner .
a partner understood an employer .,an employer was understood by a partner .,the partner punches the employer .,the employer is punched by the partner .
a lady embraced a president .,a president was embraced by a lady .,the lady strikes the president .,the president is struck by the lady .
a lady hurried a president .,a president was hurried by a lady .,the lady strikes the president .,the president is struck by the lady .
a lady embraced a president .,a president was embraced by a lady .,the lady strikes the president .,the president is struck by the lady .
a lady understood a president .,a president was understood by a lady .,the lady strikes the president .,the president is struck by the lady .
a lady kissed a president .,a president was kissed by a lady .,the lady strikes the president .,the president is struck by the lady .
a lady comforted a president .,a president was comforted by a lady .,the lady strikes the president .,the president is struck by the lady .
a lady comforted a president .,a president was comforted by a lady .,the lady strikes the president .,the president is struck by the lady .
a lady hurried a president .,a president was hurried by a lady .,the lady strikes the president .,the president is struck by the lady .
a lady embraced a president .,a president was embraced by a lady .,the lady strikes the president .,the president is struck by the lady .
a lady hurried a president .,a president was hurried by a lady .,the lady strikes the president .,the president is struck by the lady .
the employee drags the man .,the man is dragged by the employee .,an employee washed a man .,a man was washed by an employee .
the employee drags the man .,the man is dragged by the employee .,an employee washed a man .,a man was washed by an employee .
the employee drags the man .,the man is dragged by the employee .,an employee washed a man .,a man was washed by an employee .
the employee drags the man .,the man is dragged by the employee .,an employee washed a man .,a man was washed by an employee .
the employee drags the man .,the man is dragged by the employee .,an employee washed a man .,a man was washed by an employee .
