pa, pp, ta, tp
the candy teaches the book .,the book is taught by the candy .,a corporation kept a chicken .,a chicken was kept by a corporation .
the iron leads the kid .,the kid is led by the iron .,a corporation kept a chicken .,a chicken was kept by a corporation .
the bowl surprises the army .,the army is surprised by the bowl .,a corporation kept a chicken .,a chicken was kept by a corporation .
the computer kisses the kid .,the kid is kissed by the computer .,a corporation kept a chicken .,a chicken was kept by a corporation .
the salad leaves the child .,the child is left by the salad .,a corporation kept a chicken .,a chicken was kept by a corporation .
the gun accepts the daughter .,the daughter is accepted by the gun .,a corporation kept a chicken .,a chicken was kept by a corporation .
the bottle wraps the guest .,the guest is wrapped by the bottle .,a corporation kept a chicken .,a chicken was kept by a corporation .
the log hurries the girl .,the girl is hurried by the log .,a corporation kept a chicken .,a chicken was kept by a corporation .
the camera removes the club .,the club is removed by the camera .,a corporation kept a chicken .,a chicken was kept by a corporation .
the anchor uses the guest .,the guest is used by the anchor .,a corporation kept a chicken .,a chicken was kept by a corporation .
the chocolate prepared the crystal .,the crystal was prepared by the chocolate .,a scientist chases a company .,a company is chased by a scientist .
the button collected the computer .,the computer was collected by the button .,a scientist chases a company .,a company is chased by a scientist .
the anchor kept the actor .,the actor was kept by the anchor .,a scientist chases a company .,a company is chased by a scientist .
the bag comforted the bottle .,the bottle was comforted by the bag .,a scientist chases a company .,a company is chased by a scientist .
the computer asked the student .,the student was asked by the computer .,a scientist chases a company .,a company is chased by a scientist .
the computer purchased the plate .,the plate was purchased by the computer .,a scientist chases a company .,a company is chased by a scientist .
the log collected the teacher .,the teacher was collected by the log .,a scientist chases a company .,a company is chased by a scientist .
the crystal embraced the club .,the club was embraced by the crystal .,a scientist chases a company .,a company is chased by a scientist .
the flower smelled the juice .,the juice was smelled by the flower .,a scientist chases a company .,a company is chased by a scientist .
the key led the lady .,the lady was led by the key .,a scientist chases a company .,a company is chased by a scientist .
a cheese joins a brother .,a brother is joined by a cheese .,the lawyer taught the guest .,the guest was taught by the lawyer .
a chocolate leads a machine .,a machine is led by a chocolate .,the lawyer taught the guest .,the guest was taught by the lawyer .
a salad grabs a prince .,a prince is grabbed by a salad .,the lawyer taught the guest .,the guest was taught by the lawyer .
a motor hurts a partner .,a partner is hurt by a motor .,the lawyer taught the guest .,the guest was taught by the lawyer .
a guitar uses a girl .,a girl is used by a guitar .,the lawyer taught the guest .,the guest was taught by the lawyer .
a cheese drinks a knife .,a knife is drunk by a cheese .,the lawyer taught the guest .,the guest was taught by the lawyer .
a camera hurts a candy .,a candy is hurt by a camera .,the lawyer taught the guest .,the guest was taught by the lawyer .
a bottle describes a bishop .,a bishop is described by a bottle .,the lawyer taught the guest .,the guest was taught by the lawyer .
a card raises an anchor .,an anchor is raised by a card .,the lawyer taught the guest .,the guest was taught by the lawyer .
a coat grabs an actress .,an actress is grabbed by a coat .,the lawyer taught the guest .,the guest was taught by the lawyer .
a flower joins a business .,a business is joined by a flower .,the woman bothered the daughter .,the daughter was bothered by the woman .
a candy surprises a cup .,a cup is surprised by a candy .,the woman bothered the daughter .,the daughter was bothered by the woman .
a chicken wants a guy .,a guy is wanted by a chicken .,the woman bothered the daughter .,the daughter was bothered by the woman .
an iron leaves a bowl .,a bowl is left by an iron .,the woman bothered the daughter .,the daughter was bothered by the woman .
a camera removes a log .,a log is removed by a camera .,the woman bothered the daughter .,the daughter was bothered by the woman .
a telephone discovers a glass .,a glass is discovered by a telephone .,the woman bothered the daughter .,the daughter was bothered by the woman .
a crystal strikes a meal .,a meal is struck by a crystal .,the woman bothered the daughter .,the daughter was bothered by the woman .
a plate understands a box .,a box is understood by a plate .,the woman bothered the daughter .,the daughter was bothered by the woman .
a bell hurts a guitar .,a guitar is hurt by a bell .,the woman bothered the daughter .,the daughter was bothered by the woman .
a bell keeps a jacket .,a jacket is kept by a bell .,the woman bothered the daughter .,the daughter was bothered by the woman .
a salad forgave a company .,a company was forgiven by a salad .,the writer breaks the bottle .,the bottle is broken by the writer .
a ball selected an anchor .,an anchor was selected by a ball .,the writer breaks the bottle .,the bottle is broken by the writer .
a camera protected a sheriff .,a sheriff was protected by a camera .,the writer breaks the bottle .,the bottle is broken by the writer .
a log discovered a mayor .,a mayor was discovered by a log .,the writer breaks the bottle .,the bottle is broken by the writer .
a pot smelled a hat .,a hat was smelled by a pot .,the writer breaks the bottle .,the bottle is broken by the writer .
a jacket followed a guest .,a guest was followed by a jacket .,the writer breaks the bottle .,the bottle is broken by the writer .
