pa, pp, ta, tp
the mother comforts the guy .,the guy is comforted by the mother .,a soldier comforted a worker .,a worker was comforted by a soldier .
the president comforts the lawyer .,the lawyer is comforted by the president .,a soldier comforted a worker .,a worker was comforted by a soldier .
the singer comforts the colonel .,the colonel is comforted by the singer .,a soldier comforted a worker .,a worker was comforted by a soldier .
the uncle comforts the leader .,the leader is comforted by the uncle .,a soldier comforted a worker .,a worker was comforted by a soldier .
the attorney comforts the uncle .,the uncle is comforted by the attorney .,a soldier comforted a worker .,a worker was comforted by a soldier .
the brother kissed the king .,the king was kissed by the brother .,an attorney kisses a partner .,a partner is kissed by an attorney .
the chief kissed the wife .,the wife was kissed by the chief .,an attorney kisses a partner .,a partner is kissed by an attorney .
the singer kissed the adult .,the adult was kissed by the singer .,an attorney kisses a partner .,a partner is kissed by an attorney .
the president kissed the soldier .,the soldier was kissed by the president .,an attorney kisses a partner .,a partner is kissed by an attorney .
the champion kissed the president .,the president was kissed by the champion .,an attorney kisses a partner .,a partner is kissed by an attorney .
the wife kissed the teacher .,the teacher was kissed by the wife .,an attorney kisses a partner .,a partner is kissed by an attorney .
the parent kissed the prince .,the prince was kissed by the parent .,an attorney kisses a partner .,a partner is kissed by an attorney .
the son kissed the opponent .,the opponent was kissed by the son .,an attorney kisses a partner .,a partner is kissed by an attorney .
the husband kissed the bishop .,the bishop was kissed by the husband .,an attorney kisses a partner .,a partner is kissed by an attorney .
the nurse kissed the physician .,the physician was kissed by the nurse .,an attorney kisses a partner .,a partner is kissed by an attorney .
a candidate embraced a wife .,a wife was embraced by a candidate .,the chief embraces the girl .,the girl is embraced by the chief .
a man embraced a lawyer .,a lawyer was embraced by a man .,the chief embraces the girl .,the girl is embraced by the chief .
a buddy embraced a father .,a father was embraced by a buddy .,the chief embraces the girl .,the girl is embraced by the chief .
a singer embraced a doctor .,a doctor was embraced by a singer .,the chief embraces the girl .,the girl is embraced by the chief .
a guest embraced a pilot .,a pilot was embraced by a guest .,the chief embraces the girl .,the girl is embraced by the chief .
a physician embraced a mother .,a mother was embraced by a physician .,the chief embraces the girl .,the girl is embraced by the chief .
a doctor embraced a father .,a father was embraced by a doctor .,the chief embraces the girl .,the girl is embraced by the chief .
a winner embraced an employer .,an employer was embraced by a winner .,the chief embraces the girl .,the girl is embraced by the chief .
an employer embraced a professor .,a professor was embraced by an employer .,the chief embraces the girl .,the girl is embraced by the chief .
a princess embraced an actor .,an actor was embraced by a princess .,the chief embraces the girl .,the girl is embraced by the chief .
a physician joined a father .,a father was joined by a physician .,the worker joins the secretary .,the secretary is joined by the worker .
a pilot joined an administration .,an administration was joined by a pilot .,the worker joins the secretary .,the secretary is joined by the worker .
a sheriff joined a company .,a company was joined by a sheriff .,the worker joins the secretary .,the secretary is joined by the worker .
an author joined a guy .,a guy was joined by an author .,the worker joins the secretary .,the secretary is joined by the worker .
a parent joined a champion .,a champion was joined by a parent .,the worker joins the secretary .,the secretary is joined by the worker .
a mother joined a business .,a business was joined by a mother .,the worker joins the secretary .,the secretary is joined by the worker .
a president joined a company .,a company was joined by a president .,the worker joins the secretary .,the secretary is joined by the worker .
a bishop joined a corporation .,a corporation was joined by a bishop .,the worker joins the secretary .,the secretary is joined by the worker .
a child joined a parent .,a parent was joined by a child .,the worker joins the secretary .,the secretary is joined by the worker .
a daughter joined a priest .,a priest was joined by a daughter .,the worker joins the secretary .,the secretary is joined by the worker .
an author judged an opponent .,an opponent was judged by an author .,the minister judges the brother .,the brother is judged by the minister .
a manager judged a business .,a business was judged by a manager .,the minister judges the brother .,the brother is judged by the minister .
