pa, pp, ta, tp
the partner comforts the writer .,the writer is comforted by the partner .,the doctor tastes the chicken .,the chicken is tasted by the doctor .
the actor kills the minister .,the minister is killed by the actor .,the doctor tastes the chicken .,the chicken is tasted by the doctor .
the worker kisses the uncle .,the uncle is kissed by the worker .,the doctor tastes the chicken .,the chicken is tasted by the doctor .
the worker leaves the gun .,the gun is left by the worker .,the doctor tastes the chicken .,the chicken is tasted by the doctor .
the aunt bothers the bishop .,the bishop is bothered by the aunt .,the doctor tastes the chicken .,the chicken is tasted by the doctor .
the reader raises the bowl .,the bowl is raised by the reader .,the doctor tastes the chicken .,the chicken is tasted by the doctor .
the secretary surprises the pilot .,the pilot is surprised by the secretary .,the doctor tastes the chicken .,the chicken is tasted by the doctor .
the prince drinks the coffee .,the coffee is drunk by the prince .,the doctor tastes the chicken .,the chicken is tasted by the doctor .
the leader removes the ball .,the ball is removed by the leader .,the doctor tastes the chicken .,the chicken is tasted by the doctor .
the army protects the guest .,the guest is protected by the army .,the actor beats the manager .,the manager is beaten by the actor .
the girl bothers the opponent .,the opponent is bothered by the girl .,the actor beats the manager .,the manager is beaten by the actor .
the captain drinks the beer .,the beer is drunk by the captain .,the actor beats the manager .,the manager is beaten by the actor .
the nurse discovers the chicken .,the chicken is discovered by the nurse .,the actor beats the manager .,the manager is beaten by the actor .
the nurse forgives the band .,the band is forgiven by the nurse .,the actor beats the manager .,the manager is beaten by the actor .
the friend leaves the hat .,the hat is left by the friend .,the actor beats the manager .,the manager is beaten by the actor .
the scientist forgets the machine .,the machine is forgotten by the scientist .,the actor beats the manager .,the manager is beaten by the actor .
the writer comforts the guest .,the guest is comforted by the writer .,the actor beats the manager .,the manager is beaten by the actor .
the colonel punches the nurse .,the nurse is punched by the colonel .,the actor beats the manager .,the manager is beaten by the actor .
the teacher understands the reader .,the reader is understood by the teacher .,the actor beats the manager .,the manager is beaten by the actor .
the administration helps the student .,the student is helped by the administration .,the kid eats the chocolate .,the chocolate is eaten by the kid .
the club protects the husband .,the husband is protected by the club .,the kid eats the chocolate .,the chocolate is eaten by the kid .
the attorney judges the leader .,the leader is judged by the attorney .,the kid eats the chocolate .,the chocolate is eaten by the kid .
the president uses the book .,the book is used by the president .,the kid eats the chocolate .,the chocolate is eaten by the kid .
the bishop teaches the employer .,the employer is taught by the bishop .,the kid eats the chocolate .,the chocolate is eaten by the kid .
the minister hurries the singer .,the singer is hurried by the minister .,the kid eats the chocolate .,the chocolate is eaten by the kid .
the physician strikes the guest .,the guest is struck by the physician .,the kid eats the chocolate .,the chocolate is eaten by the kid .
the lawyer describes the jacket .,the jacket is described by the lawyer .,the kid eats the chocolate .,the chocolate is eaten by the kid .
the nurse wants the beer .,the beer is wanted by the nurse .,the kid eats the chocolate .,the chocolate is eaten by the kid .
the reader drags the gun .,the gun is dragged by the reader .,the kid eats the chocolate .,the chocolate is eaten by the kid .
a chief wraps a pot .,a pot is wrapped by a chief .,a prince helps an opponent .,an opponent is helped by a prince .
a guest understands a partner .,a partner is understood by a guest .,a prince helps an opponent .,an opponent is helped by a prince .
a writer embraces a husband .,a husband is embraced by a writer .,a prince helps an opponent .,an opponent is helped by a prince .
an employee surprises a woman .,a woman is surprised by an employee .,a prince helps an opponent .,an opponent is helped by a prince .
a secretary discovers a leader .,a leader is discovered by a secretary .,a prince helps an opponent .,an opponent is helped by a prince .
a guest beats a mother .,a mother is beaten by a guest .,a prince helps an opponent .,an opponent is helped by a prince .
a president removes a card .,a card is removed by a president .,a prince helps an opponent .,an opponent is helped by a prince .
a business keeps a box .,a box is kept by a business .,a prince helps an opponent .,an opponent is helped by a prince .
a guy leads a company .,a company is led by a guy .,a prince helps an opponent .,an opponent is helped by a prince .
a cop catches a beer .,a beer is caught by a cop .,a prince helps an opponent .,an opponent is helped by a prince .
the student beat the husband .,the husband was beaten by the student .,the boy destroyed the leader .,the leader was destroyed by the boy .
the professor embraced the physician .,the physician was embraced by the professor .,the boy destroyed the leader .,the leader was destroyed by the boy .
the aunt described the pot .,the pot was described by the aunt .,the boy destroyed the leader .,the leader was destroyed by the boy .
the lawyer caught the instrument .,the instrument was caught by the lawyer .,the boy destroyed the leader .,the leader was destroyed by the boy .
the aunt raised the beer .,the beer was raised by the aunt .,the boy destroyed the leader .,the leader was destroyed by the boy .
the woman smelled the pie .,the pie was smelled by the woman .,the boy destroyed the leader .,the leader was destroyed by the boy .
