pa, pp, ta, tp
the religious hero grabbed the pie .,the pie was grabbed by the religious hero .,an american opponent selects a juice .,a juice is selected by an american opponent .
the illegal employer helped the scientist .,the scientist was helped by the illegal employer .,an eager opponent selects a juice .,a juice is selected by an eager opponent .
the tired bishop wrapped the instrument .,the instrument was wrapped by the tired bishop .,an important opponent selects a juice .,a juice is selected by an important opponent .
the ordinary king hurried the candidate .,the candidate was hurried by the ordinary king .,an american opponent selects a juice .,a juice is selected by an american opponent .
the beautiful princess forgot the aunt .,the aunt was forgotten by the beautiful princess .,an alert opponent selects a juice .,a juice is selected by an alert opponent .
the sick teacher destroyed the nurse .,the nurse was destroyed by the sick teacher .,an attractive opponent selects a juice .,a juice is selected by an attractive opponent .
the blind hero judged the colonel .,the colonel was judged by the blind hero .,an eager opponent selects a juice .,a juice is selected by an eager opponent .
a busy professor destroys a chicken .,a chicken is destroyed by a busy professor .,the silent princess comforted the brother .,the brother was comforted by the silent princess .
an eager aunt leaves a box .,a box is left by an eager aunt .,the loud princess comforted the brother .,the brother was comforted by the loud princess .
a patient lawyer washes a plate .,a plate is washed by a patient lawyer .,the sweet princess comforted the brother .,the brother was comforted by the sweet princess .
a jewish secretary grabs a hero .,a hero is grabbed by a jewish secretary .,the scary princess comforted the brother .,the brother was comforted by the scary princess .
a normal winner drinks a beer .,a beer is drunk by a normal winner .,the pale princess comforted the brother .,the brother was comforted by the pale princess .
a willing scientist drags a bottle .,a bottle is dragged by a willing scientist .,the normal princess comforted the brother .,the brother was comforted by the normal princess .
a tough champion forgets a camera .,a camera is forgotten by a tough champion .,the dangerous princess comforted the brother .,the brother was comforted by the dangerous princess .
a tall singer catches a pot .,a pot is caught by a tall singer .,the calm princess comforted the brother .,the brother was comforted by the calm princess .
a nice champion wants a bell .,a bell is wanted by a nice champion .,the healthy princess comforted the brother .,the brother was comforted by the healthy princess .
an athletic actress eats a salad .,a salad is eaten by an athletic actress .,the kind princess comforted the brother .,the brother was comforted by the kind princess .
a healthy brother grabs a mayor .,a mayor is grabbed by a healthy brother .,the bright lawyer hurt the corporation .,the corporation was hurt by the bright lawyer .
a healthy cousin understands a priest .,a priest is understood by a healthy cousin .,the chinese lawyer hurt the corporation .,the corporation was hurt by the chinese lawyer .
a famous father smells a chicken .,a chicken is smelled by a famous father .,the mad lawyer hurt the corporation .,the corporation was hurt by the mad lawyer .
a drunk singer forgives an army .,an army is forgiven by a drunk singer .,the kind lawyer hurt the corporation .,the corporation was hurt by the kind lawyer .
an angry employer smells a chicken .,a chicken is smelled by an angry employer .,the ill lawyer hurt the corporation .,the corporation was hurt by the ill lawyer .
an evil employee follows an adult .,an adult is followed by an evil employee .,the catholic lawyer hurt the corporation .,the corporation was hurt by the catholic lawyer .
a peaceful child asks a club .,a club is asked by a peaceful child .,the busy lawyer hurt the corporation .,the corporation was hurt by the busy lawyer .
a ordinary scientist teaches a parent .,a parent is taught by a ordinary scientist .,the sweet lawyer hurt the corporation .,the corporation was hurt by the sweet lawyer .
a rough girl keeps a cheese .,a cheese is kept by a rough girl .,the loud lawyer hurt the corporation .,the corporation was hurt by the loud lawyer .
a fantastic buddy tastes a meal .,a meal is tasted by a fantastic buddy .,the rich lawyer hurt the corporation .,the corporation was hurt by the rich lawyer .
an honest administration wants a tea .,a tea is wanted by an honest administration .,the rich man comforted the guest .,the guest was comforted by the rich man .
a weird king eats a cheese .,a cheese is eaten by a weird king .,the handsome man comforted the guest .,the guest was comforted by the handsome man .
a sensitive colonel tastes a chicken .,a chicken is tasted by a sensitive colonel .,the powerful man comforted the guest .,the guest was comforted by the powerful man .
a sad colonel strikes a kid .,a kid is struck by a sad colonel .,the rich man comforted the guest .,the guest was comforted by the rich man .
an insane adult asks a captain .,a captain is asked by an insane adult .,the handsome man comforted the guest .,the guest was comforted by the handsome man .
a hungry captain leads an army .,an army is led by a hungry captain .,the ridiculous man comforted the guest .,the guest was comforted by the ridiculous man .
an excited opponent embraces a physician .,a physician is embraced by an excited opponent .,the creative man comforted the guest .,the guest was comforted by the creative man .
