pa, pp, ta, tp
an administration protected a man .,a man was protected by an administration .,the secretary describes the daughter .,the daughter is described by the secretary .
a student raised a minister .,a minister was raised by a student .,the secretary describes the daughter .,the daughter is described by the secretary .
a business wanted a juice .,a juice was wanted by a business .,the secretary describes the daughter .,the daughter is described by the secretary .
a king carried a meal .,a meal was carried by a king .,the secretary describes the daughter .,the daughter is described by the secretary .
a chief kissed a student .,a student was kissed by a chief .,the secretary describes the daughter .,the daughter is described by the secretary .
the actor tastes the salad .,the salad is tasted by the actor .,a prince prepared a meal .,a meal was prepared by a prince .
the hero drags the physician .,the physician is dragged by the hero .,a prince prepared a meal .,a meal was prepared by a prince .
the nurse strikes the mother .,the mother is struck by the nurse .,a prince prepared a meal .,a meal was prepared by a prince .
the teacher wraps the cigarette .,the cigarette is wrapped by the teacher .,a prince prepared a meal .,a meal was prepared by a prince .
the chief comforts the cop .,the cop is comforted by the chief .,a prince prepared a meal .,a meal was prepared by a prince .
the opponent bothers the company .,the company is bothered by the opponent .,a prince prepared a meal .,a meal was prepared by a prince .
the champion leaves the cup .,the cup is left by the champion .,a prince prepared a meal .,a meal was prepared by a prince .
the captain breaks the card .,the card is broken by the captain .,a prince prepared a meal .,a meal was prepared by a prince .
the attorney comforts the scientist .,the scientist is comforted by the attorney .,a prince prepared a meal .,a meal was prepared by a prince .
the band protects the lawyer .,the lawyer is protected by the band .,a prince prepared a meal .,a meal was prepared by a prince .
a winner discovers a computer .,a computer is discovered by a winner .,the cop removed the crystal .,the crystal was removed by the cop .
a son leads a band .,a band is led by a son .,the cop removed the crystal .,the crystal was removed by the cop .
a professor tastes a pie .,a pie is tasted by a professor .,the cop removed the crystal .,the crystal was removed by the cop .
a professor strikes a parent .,a parent is struck by a professor .,the cop removed the crystal .,the crystal was removed by the cop .
a lawyer wants a candy .,a candy is wanted by a lawyer .,the cop removed the crystal .,the crystal was removed by the cop .
an attorney breaks a telephone .,a telephone is broken by an attorney .,the cop removed the crystal .,the crystal was removed by the cop .
a lady hurts a business .,a business is hurt by a lady .,the cop removed the crystal .,the crystal was removed by the cop .
a partner kisses a guy .,a guy is kissed by a partner .,the cop removed the crystal .,the crystal was removed by the cop .
a father destroys a meal .,a meal is destroyed by a father .,the cop removed the crystal .,the crystal was removed by the cop .
a daughter hurries a lawyer .,a lawyer is hurried by a daughter .,the cop removed the crystal .,the crystal was removed by the cop .
a woman accepted a guitar .,a guitar was accepted by a woman .,the hero punches the professor .,the professor is punched by the hero .
an adult hurt a captain .,a captain was hurt by an adult .,the hero punches the professor .,the professor is punched by the hero .
a cop hurried an employee .,an employee was hurried by a cop .,the hero punches the professor .,the professor is punched by the hero .
a brother dragged a pot .,a pot was dragged by a brother .,the hero punches the professor .,the professor is punched by the hero .
a nurse forgave a writer .,a writer was forgiven by a nurse .,the hero punches the professor .,the professor is punched by the hero .
a partner prepared a coffee .,a coffee was prepared by a partner .,the hero punches the professor .,the professor is punched by the hero .
an aunt hurried a king .,a king was hurried by an aunt .,the hero punches the professor .,the professor is punched by the hero .
a priest caught a cheese .,a cheese was caught by a priest .,the hero punches the professor .,the professor is punched by the hero .
a band kept a chicken .,a chicken was kept by a band .,the hero punches the professor .,the professor is punched by the hero .
a wife asked a kid .,a kid was asked by a wife .,the hero punches the professor .,the professor is punched by the hero .
a husband beats a scientist .,a scientist is beaten by a husband .,the author wrapped the crystal .,the crystal was wrapped by the author .
a business keeps a cheese .,a cheese is kept by a business .,the author wrapped the crystal .,the crystal was wrapped by the author .
a friend removes a pot .,a pot is removed by a friend .,the author wrapped the crystal .,the crystal was wrapped by the author .
a singer purchases a tea .,a tea is purchased by a singer .,the author wrapped the crystal .,the crystal was wrapped by the author .
an administration wants a juice .,a juice is wanted by an administration .,the author wrapped the crystal .,the crystal was wrapped by the author .
a buddy chases a kid .,a kid is chased by a buddy .,the author wrapped the crystal .,the crystal was wrapped by the author .
a scientist leads an army .,an army is led by a scientist .,the author wrapped the crystal .,the crystal was wrapped by the author .
a physician kisses a father .,a father is kissed by a physician .,the author wrapped the crystal .,the crystal was wrapped by the author .
a brother kills a partner .,a partner is killed by a brother .,the author wrapped the crystal .,the crystal was wrapped by the author .
an actress discovers a chocolate .,a chocolate is discovered by an actress .,the author wrapped the crystal .,the crystal was wrapped by the author .
a candidate describes a daughter .,a daughter is described by a candidate .,the attorney followed the buddy .,the buddy was followed by the attorney .
a colonel asks a corporation .,a corporation is asked by a colonel .,the attorney followed the buddy .,the buddy was followed by the attorney .
