pa, pp, ta, tp
the cousin embraced the author .,the author was embraced by the cousin .,a cousin hurts a priest .,a priest is hurt by a cousin .
the cousin ate the chocolate .,the chocolate was eaten by the cousin .,a cousin hurts a priest .,a priest is hurt by a cousin .
the soldier asked the priest .,the priest was asked by the soldier .,a cousin hurts a priest .,a priest is hurt by a cousin .
the student chased the priest .,the priest was chased by the student .,a cousin hurts a priest .,a priest is hurt by a cousin .
the cousin drank the beer .,the beer was drunk by the cousin .,a cousin hurts a priest .,a priest is hurt by a cousin .
the boy chased the priest .,the priest was chased by the boy .,a cousin hurts a priest .,a priest is hurt by a cousin .
the champion bothered the priest .,the priest was bothered by the champion .,a cousin hurts a priest .,a priest is hurt by a cousin .
the actress asked the priest .,the priest was asked by the actress .,a cousin hurts a priest .,a priest is hurt by a cousin .
the cousin punched the candidate .,the candidate was punched by the cousin .,a cousin hurts a priest .,a priest is hurt by a cousin .
the child asked the priest .,the priest was asked by the child .,a cousin hurts a priest .,a priest is hurt by a cousin .
a company purchases a book .,a book is purchased by a company .,the teacher prepared the book .,the book was prepared by the teacher .
a teacher washes a king .,a king is washed by a teacher .,the teacher prepared the book .,the book was prepared by the teacher .
a teacher kisses a husband .,a husband is kissed by a teacher .,the teacher prepared the book .,the book was prepared by the teacher .
an adult keeps a book .,a book is kept by an adult .,the teacher prepared the book .,the book was prepared by the teacher .
a teacher comforts an actor .,an actor is comforted by a teacher .,the teacher prepared the book .,the book was prepared by the teacher .
a company wants a book .,a book is wanted by a company .,the teacher prepared the book .,the book was prepared by the teacher .
a teacher surprises a winner .,a winner is surprised by a teacher .,the teacher prepared the book .,the book was prepared by the teacher .
a teacher embraces a sheriff .,a sheriff is embraced by a teacher .,the teacher prepared the book .,the book was prepared by the teacher .
an administration keeps a book .,a book is kept by an administration .,the teacher prepared the book .,the book was prepared by the teacher .
an administration purchases a book .,a book is purchased by an administration .,the teacher prepared the book .,the book was prepared by the teacher .
the mayor drags the cop .,the cop is dragged by the mayor .,a mayor beat a reader .,a reader was beaten by a mayor .
the mayor carries the machine .,the machine is carried by the mayor .,a mayor beat a reader .,a reader was beaten by a mayor .
the mayor drinks the tea .,the tea is drunk by the mayor .,a mayor beat a reader .,a reader was beaten by a mayor .
the mayor judges the aunt .,the aunt is judged by the mayor .,a mayor beat a reader .,a reader was beaten by a mayor .
the mayor kisses the parent .,the parent is kissed by the mayor .,a mayor beat a reader .,a reader was beaten by a mayor .
the mayor washes the bishop .,the bishop is washed by the mayor .,a mayor beat a reader .,a reader was beaten by a mayor .
the husband protects the reader .,the reader is protected by the husband .,a mayor beat a reader .,a reader was beaten by a mayor .
the mayor breaks the camera .,the camera is broken by the mayor .,a mayor beat a reader .,a reader was beaten by a mayor .
the mayor washes the engine .,the engine is washed by the mayor .,a mayor beat a reader .,a reader was beaten by a mayor .
the mayor removes the machine .,the machine is removed by the mayor .,a mayor beat a reader .,a reader was beaten by a mayor .
the friend used the machine .,the machine was used by the friend .,a child removes a machine .,a machine is removed by a child .
the administration used the machine .,the machine was used by the administration .,a child removes a machine .,a machine is removed by a child .
the colonel broke the machine .,the machine was broken by the colonel .,a child removes a machine .,a machine is removed by a child .
the prince broke the machine .,the machine was broken by the prince .,a child removes a machine .,a machine is removed by a child .
the manager wrapped the machine .,the machine was wrapped by the manager .,a child removes a machine .,a machine is removed by a child .
the child killed the hero .,the hero was killed by the child .,a child removes a machine .,a machine is removed by a child .
the child followed the business .,the business was followed by the child .,a child removes a machine .,a machine is removed by a child .
