pa, pp, ta, tp
the uncle discovers the salad .,the salad is discovered by the uncle .,a strange mother followed a writer .,a writer was followed by a strange mother .
the son removes the gun .,the gun is removed by the son .,a cool mother followed a writer .,a writer was followed by a cool mother .
the teacher removes the pot .,the pot is removed by the teacher .,a nervous mother followed a writer .,a writer was followed by a nervous mother .
the employer comforts the prince .,the prince is comforted by the employer .,a guilty mother followed a writer .,a writer was followed by a guilty mother .
the hero comforts the teacher .,the teacher is comforted by the hero .,a horrible mother followed a writer .,a writer was followed by a horrible mother .
the professor helps the uncle .,the uncle is helped by the professor .,a normal mother followed a writer .,a writer was followed by a normal mother .
the guy grabs the meal .,the meal is grabbed by the guy .,a strong mother followed a writer .,a writer was followed by a strong mother .
the son carries the coffee .,the coffee is carried by the son .,a chinese mother followed a writer .,a writer was followed by a chinese mother .
the prince raises the beer .,the beer is raised by the prince .,a loud mother followed a writer .,a writer was followed by a loud mother .
the brother judges the nurse .,the nurse is judged by the brother .,a strange reader led a company .,a company was led by a strange reader .
the opponent describes the television .,the television is described by the opponent .,a loud reader led a company .,a company was led by a loud reader .
the doctor kisses the lady .,the lady is kissed by the doctor .,a silly reader led a company .,a company was led by a silly reader .
the opponent teaches the girl .,the girl is taught by the opponent .,a southern reader led a company .,a company was led by a southern reader .
the physician hurries the teacher .,the teacher is hurried by the physician .,a pale reader led a company .,a company was led by a pale reader .
the nurse eats the salad .,the salad is eaten by the nurse .,a wonderful reader led a company .,a company was led by a wonderful reader .
the scientist understands the employee .,the employee is understood by the scientist .,a holy reader led a company .,a company was led by a holy reader .
the wife collects the juice .,the juice is collected by the wife .,a wonderful reader led a company .,a company was led by a wonderful reader .
the mother forgives the administration .,the administration is forgiven by the mother .,a religious reader led a company .,a company was led by a religious reader .
the hero breaks the camera .,the camera is broken by the hero .,a scary reader led a company .,a company was led by a scary reader .
a son drank a juice .,a juice was drunk by a son .,the odd leader embraces the lawyer .,the lawyer is embraced by the odd leader .
a physician killed a worker .,a worker was killed by a physician .,the curious leader embraces the lawyer .,the lawyer is embraced by the curious leader .
a professor caught an employee .,an employee was caught by a professor .,the hungry leader embraces the lawyer .,the lawyer is embraced by the hungry leader .
a guest punched a teacher .,a teacher was punched by a guest .,the terrible leader embraces the lawyer .,the lawyer is embraced by the terrible leader .
an employer accepted an engine .,an engine was accepted by an employer .,the bright leader embraces the lawyer .,the lawyer is embraced by the bright leader .
a writer asked a winner .,a winner was asked by a writer .,the strong leader embraces the lawyer .,the lawyer is embraced by the strong leader .
a father hurried a champion .,a champion was hurried by a father .,the sad leader embraces the lawyer .,the lawyer is embraced by the sad leader .
a candidate hurried a soldier .,a soldier was hurried by a candidate .,the stupid leader embraces the lawyer .,the lawyer is embraced by the stupid leader .
an actress beat a bishop .,a bishop was beaten by an actress .,the willing leader embraces the lawyer .,the lawyer is embraced by the willing leader .
a business kept a bottle .,a bottle was kept by a business .,the critical leader embraces the lawyer .,the lawyer is embraced by the critical leader .
an attorney surprised a guest .,a guest was surprised by an attorney .,the sophisticated colonel wraps the flower .,the flower is wrapped by the sophisticated colonel .
a candidate bothered an administration .,an administration was bothered by a candidate .,the drunk colonel wraps the flower .,the flower is wrapped by the drunk colonel .
an employee left a bag .,a bag was left by an employee .,the southern colonel wraps the flower .,the flower is wrapped by the southern colonel .
a company wanted a chocolate .,a chocolate was wanted by a company .,the tired colonel wraps the flower .,the flower is wrapped by the tired colonel .
a hero selected a champion .,a champion was selected by a hero .,the creative colonel wraps the flower .,the flower is wrapped by the creative colonel .
a friend accepted a bottle .,a bottle was accepted by a friend .,the peaceful colonel wraps the flower .,the flower is wrapped by the peaceful colonel .
a student killed a professor .,a professor was killed by a student .,the silly colonel wraps the flower .,the flower is wrapped by the silly colonel .
a physician collected a gun .,a gun was collected by a physician .,the religious colonel wraps the flower .,the flower is wrapped by the religious colonel .
a lawyer caught a sheriff .,a sheriff was caught by a lawyer .,the terrible colonel wraps the flower .,the flower is wrapped by the terrible colonel .
a friend forgot a candidate .,a candidate was forgotten by a friend .,the strong colonel wraps the flower .,the flower is wrapped by the strong colonel .
