pa, pp, ta, tp
the winner kissed the manager .,the manager was kissed by the winner .,a doctor embraces a guest .,a guest is embraced by a doctor .
the attorney kissed the worker .,the worker was kissed by the attorney .,a doctor embraces a guest .,a guest is embraced by a doctor .
the uncle kissed the king .,the king was kissed by the uncle .,a doctor embraces a guest .,a guest is embraced by a doctor .
the president kissed the woman .,the woman was kissed by the president .,a doctor embraces a guest .,a guest is embraced by a doctor .
the man kissed the aunt .,the aunt was kissed by the man .,a doctor embraces a guest .,a guest is embraced by a doctor .
the captain kissed the candidate .,the candidate was kissed by the captain .,a doctor embraces a guest .,a guest is embraced by a doctor .
the worker kissed the candidate .,the candidate was kissed by the worker .,a doctor embraces a guest .,a guest is embraced by a doctor .
the son kissed the winner .,the winner was kissed by the son .,a doctor embraces a guest .,a guest is embraced by a doctor .
the mother protects the lady .,the lady is protected by the mother .,a student kept a key .,a key was kept by a student .
the club protects the opponent .,the opponent is protected by the club .,a student kept a key .,a key was kept by a student .
the administration protects the writer .,the writer is protected by the administration .,a student kept a key .,a key was kept by a student .
the opponent protects the president .,the president is protected by the opponent .,a student kept a key .,a key was kept by a student .
the company protects the physician .,the physician is protected by the company .,a student kept a key .,a key was kept by a student .
the business protects the woman .,the woman is protected by the business .,a student kept a key .,a key was kept by a student .
the opponent protects the parent .,the parent is protected by the opponent .,a student kept a key .,a key was kept by a student .
the husband protects the father .,the father is protected by the husband .,a student kept a key .,a key was kept by a student .
the actor protects the opponent .,the opponent is protected by the actor .,a student kept a key .,a key was kept by a student .
the employer protects the guy .,the guy is protected by the employer .,a student kept a key .,a key was kept by a student .
a soldier drinks a juice .,a juice is drunk by a soldier .,the leader ate the meal .,the meal was eaten by the leader .
a bishop drinks a coffee .,a coffee is drunk by a bishop .,the leader ate the meal .,the meal was eaten by the leader .
a nurse tastes a chocolate .,a chocolate is tasted by a nurse .,the leader ate the meal .,the meal was eaten by the leader .
a daughter tastes a chocolate .,a chocolate is tasted by a daughter .,the leader ate the meal .,the meal was eaten by the leader .
a lawyer drinks a beer .,a beer is drunk by a lawyer .,the leader ate the meal .,the meal was eaten by the leader .
a secretary tastes a chocolate .,a chocolate is tasted by a secretary .,the leader ate the meal .,the meal was eaten by the leader .
a scientist drinks a beer .,a beer is drunk by a scientist .,the leader ate the meal .,the meal was eaten by the leader .
a cousin tastes a candy .,a candy is tasted by a cousin .,the leader ate the meal .,the meal was eaten by the leader .
an aunt tastes a chocolate .,a chocolate is tasted by an aunt .,the leader ate the meal .,the meal was eaten by the leader .
a friend tastes a chocolate .,a chocolate is tasted by a friend .,the leader ate the meal .,the meal was eaten by the leader .
an attorney leaves a button .,a button is left by an attorney .,the scientist forgot the chocolate .,the chocolate was forgotten by the scientist .
a man forgives a lady .,a lady is forgiven by a man .,the scientist forgot the chocolate .,the chocolate was forgotten by the scientist .
an opponent leaves a camera .,a camera is left by an opponent .,the scientist forgot the chocolate .,the chocolate was forgotten by the scientist .
a mother leaves a machine .,a machine is left by a mother .,the scientist forgot the chocolate .,the chocolate was forgotten by the scientist .
a captain forgives an administration .,an administration is forgiven by a captain .,the scientist forgot the chocolate .,the chocolate was forgotten by the scientist .
a hero leaves a log .,a log is left by a hero .,the scientist forgot the chocolate .,the chocolate was forgotten by the scientist .
a guest forgives a pilot .,a pilot is forgiven by a guest .,the scientist forgot the chocolate .,the chocolate was forgotten by the scientist .
a prince forgives an army .,an army is forgiven by a prince .,the scientist forgot the chocolate .,the chocolate was forgotten by the scientist .
a guest leaves a pot .,a pot is left by a guest .,the scientist forgot the chocolate .,the chocolate was forgotten by the scientist .
an author leaves a pot .,a pot is left by an author .,the scientist forgot the chocolate .,the chocolate was forgotten by the scientist .
a soldier asked a club .,a club was asked by a soldier .,the partner helps the writer .,the writer is helped by the partner .
a kid used an anchor .,an anchor was used by a kid .,the partner helps the writer .,the writer is helped by the partner .
a cousin comforted an attorney .,an attorney was comforted by a cousin .,the partner helps the writer .,the writer is helped by the partner .
a company used a flower .,a flower was used by a company .,the partner helps the writer .,the writer is helped by the partner .
a prince comforted a manager .,a manager was comforted by a prince .,the partner helps the writer .,the writer is helped by the partner .
a leader asked a corporation .,a corporation was asked by a leader .,the partner helps the writer .,the writer is helped by the partner .
